enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last,optimizer_success,optimizer_fun,optimizer_nfev,optimizer_nit,optimizer_message,param_C_valid,param_ka_valid,param_kb_valid,param_tau_valid
2021_24,slope8,1930,2,134,0.001632454,-6.290798656,0.001429227,0.001429227,44.33437853,0.113794693,,,-6.180225697,-0.001831087,0.006345158,44.33333333,0,148,74,-6.698646844,-5.761729875,-6.20038632,0.001436972,0.001401953,0.002173059,0.002156254,0,1,147,148,2021-24,2024-16,TRUE,5.665077786,415,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1940,0,120,-0.002600049,-6.751458128,,,,0.178040936,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-7.091726651,-6.200006833,-6.718696339,0.001991027,0.001835384,0.001062538,0.001031645,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1940,0,149,-0.002600049,-6.35755502,-0.005863031,1.292192312,36157.07932,0.1970204,,,-6.503293728,-0.175590896,0.212797777,49.33333333,0,148,74,-7.091726651,-5.910116596,-6.660050861,0.001743456,0.001462692,0.001062538,0.001031645,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1940,0,149,-0.002600049,-6.365336419,-0.004742366,-0.004800146,-27.82625217,,invalid parameters from LM slope7 fit,,-6.503293728,-0.175590896,0.212797777,49.33333333,0,148,74,-7.091726651,-5.910116596,-6.660050861,0.001743456,0.001462692,0.001062538,0.001031645,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1940,0,149,-0.002600049,-6.521971949,-0.003234728,-0.002007396,49.33341132,0.208934576,,,-6.485982938,0.002074838,0.001366683,49.33333333,0,148,74,-7.091726651,-5.910116596,-6.660050861,0.001743456,0.001462692,0.001062538,0.001031645,0,1,147,148,2021-24,2024-16,TRUE,11.36412469,210,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1940,1,120,0.001946734,-7.092562738,,,,0.184905545,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-7.543381966,-6.644233386,-7.115986879,0.000634098,0.000877714,0.00095214,0.000759313,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1940,1,149,0.001946734,-7.284431045,0.001934729,0.001934729,0.007429918,0.175140812,,,-7.407015584,0.314344708,0.001,49.33333333,0,148,74,-7.596986888,-6.644233386,-7.141263453,0.000501962,0.000687367,0.00095214,0.000759313,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1940,1,149,0.001946734,-7.320075906,0.00338865,0.632593023,-32071.16104,,invalid parameters from LM slope7 fit,,-7.407015584,0.314344708,0.001,49.33333333,0,148,74,-7.596986888,-6.644233386,-7.141263453,0.000501962,0.000687367,0.00095214,0.000759313,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1940,1,149,0.001946734,-7.284848889,0.002112051,0.002112051,49.33325529,0.17576649,,,-7.311168523,0.0030896,0.002402159,49.33333333,0,148,74,-7.596986888,-6.644233386,-7.141263453,0.000501962,0.000687367,0.00095214,0.000759313,0,1,147,148,2021-24,2024-16,TRUE,10.6845616,325,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1940,2,120,0.001645774,-7.315958979,,,,0.109312793,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-7.603168312,-6.960299903,-7.320150887,0.00059148,0.000595859,0.000618211,0.00059462,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1940,2,149,0.001645774,-7.537523102,0.002368404,0.002368404,4895.509608,0.135597306,,,-7.890824372,0.131259396,0.001,49.33333333,0,148,74,-7.990127233,-6.960299903,-7.362261219,0.00036823,0.000419879,0.000618211,0.00059462,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1940,2,149,0.001645774,-7.643151713,0.006677124,1.413319829,-24202.76141,,invalid parameters from LM slope7 fit,,-7.890824372,0.131259396,0.001,49.33333333,0,148,74,-7.990127233,-6.960299903,-7.362261219,0.00036823,0.000419879,0.000618211,0.00059462,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1940,2,134,0.001645774,-7.447658013,0.001451141,0.001573368,44.3341276,0.114853281,,,-7.334731337,-0.001860405,0.005373592,44.33333333,0,148,74,-7.990127233,-6.960299903,-7.362261219,0.00036823,0.000419879,0.000618211,0.00059462,0,1,147,148,2021-24,2024-16,FALSE,5.921075371,460,24,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1950,0,120,-0.002262152,-7.629034856,,,,0.150878726,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-7.962964487,-7.075003079,-7.632817564,0.00084599,0.000781244,0.000434702,0.000369441,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1950,0,149,-0.002262152,-7.264129028,-0.006092774,4.908966652,125628.7775,0.178997163,,,-7.358896223,-0.093640245,0.021451228,49.33333333,0,148,74,-7.962964487,-6.787700328,-7.571726589,0.000672612,0.000612488,0.000434702,0.000369441,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1950,0,149,-0.002262152,-7.277627337,-0.004835543,-0.004976611,-35.08888625,,invalid parameters from LM slope7 fit,,-7.358896223,-0.093640245,0.021451228,49.33333333,0,148,74,-7.962964487,-6.787700328,-7.571726589,0.000672612,0.000612488,0.000434702,0.000369441,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1950,0,149,-0.002262152,-7.364866261,-0.004812881,-0.001639901,49.33332349,0.184536376,,,-7.356912866,0.000297653,0.001891299,49.33333333,0,148,74,-7.962964487,-6.787700328,-7.571726589,0.000672612,0.000612488,0.000434702,0.000369441,0,1,147,148,2021-24,2024-16,TRUE,9.970154275,610,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1950,1,120,0.001238129,-8.286232213,,,,0.142288121,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-8.714722056,-7.879699513,-8.288781891,0.000192797,0.000266774,0.000225182,0.000205355,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1950,1,149,0.001238129,-8.504192662,0.002351593,0.002351593,0.001,0.14595231,,,-8.708902156,0.126482192,0.001,49.33333333,0,148,74,-8.847228883,-7.879699513,-8.330174763,0.00016609,0.000188484,0.000225182,0.000205355,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1950,1,149,0.001238129,-8.619638597,0.007062302,3.316806811,-52036.75569,,invalid parameters from LM slope7 fit,,-8.708902156,0.126482192,0.001,49.33333333,0,148,74,-8.847228883,-7.879699513,-8.330174763,0.00016609,0.000188484,0.000225182,0.000205355,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1950,1,149,0.001238129,-8.4795513,0.002039568,0.002039568,49.33330561,0.146576259,,,-8.627151449,0.002351593,0.0001,49.33333333,0,148,74,-8.847228883,-7.879699513,-8.330174763,0.00016609,0.000188484,0.000225182,0.000205355,0,1,147,148,2021-24,2024-16,TRUE,8.751253778,285,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1950,2,120,0.001404078,-8.290422641,,,,0.123219709,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-8.653542666,-8.015742229,-8.29440798,0.000240474,0.000220143,0.000239335,0.000254095,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1950,2,149,0.001404078,-8.508551116,0.00230326,0.002303267,0.045300645,0.15822409,,,-8.872413148,-0.044988767,0.001729763,49.33333333,0,148,74,-9.083930499,-8.011454801,-8.338108972,0.000137736,0.000131677,0.000239335,0.000254095,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1950,2,149,0.001404078,-8.632841617,0.007374785,3.223133212,-46966.41853,,invalid parameters from LM slope7 fit,,-8.872413148,-0.044988767,0.001729763,49.33333333,0,148,74,-9.083930499,-8.011454801,-8.338108972,0.000137736,0.000131677,0.000239335,0.000254095,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1950,2,134,0.001404078,-8.391568181,0.001124754,0.001124754,44.33345491,0.125260874,,,-8.292082701,-0.001500977,0.00558398,44.33333333,0,148,74,-9.083930499,-8.011454801,-8.338108972,0.000137736,0.000131677,0.000239335,0.000254095,0,1,147,148,2021-24,2024-16,FALSE,6.640960287,720,26,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1960,0,120,-0.001408799,-8.695448561,,,,0.144211673,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-9.146686307,-8.258253692,-8.706391091,0.000259111,0.000235395,0.00012849,0.000184284,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1960,0,149,-0.001408799,-8.447269906,-0.004180652,0.597153545,22460.00342,0.170899593,,,-8.461894147,-0.24975039,0.439651576,49.33333333,0,148,74,-9.146686307,-7.980978522,-8.658728527,0.000245668,0.000191374,0.00012849,0.000184284,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1960,0,149,-0.001408799,-8.455932096,-0.003399399,-0.003586999,-43.21005859,,invalid parameters from LM slope7 fit,,-8.461894147,-0.24975039,0.439651576,49.33333333,0,148,74,-9.146686307,-7.980978522,-8.658728527,0.000245668,0.000191374,0.00012849,0.000184284,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1960,0,149,-0.001408799,-8.544567598,-0.002474504,-0.000982825,49.33356219,0.175586057,,,-8.485923562,-0.001240722,0.002261856,49.33333333,0,148,74,-9.146686307,-7.980978522,-8.658728527,0.000245668,0.000191374,0.00012849,0.000184284,0,1,147,148,2021-24,2024-16,TRUE,9.794373411,485,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1960,1,120,0.002449976,-9.393538216,,,,0.192846072,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-10.03957356,-8.906044047,-9.42091911,5.87E-05,6.25E-05,5.55E-05,0.000109035,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1960,1,149,0.002449976,-9.788474015,0.003993145,0.003993145,1.251662608,0.185497703,,,-9.91343997,-0.143051677,0.21874941,49.33333333,0,148,74,-10.13364455,-8.906044047,-9.492981262,5.67E-05,4.92E-05,5.55E-05,0.000109035,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm,1960,1,149,0.002449976,-9.980423183,0.021146211,0.002830352,17.22781749,0.179509899,,,-9.91343997,-0.143051677,0.21874941,49.33333333,0,148,74,-10.13364455,-8.906044047,-9.492981262,5.67E-05,4.92E-05,5.55E-05,0.000109035,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1960,1,149,0.002449976,-9.815221922,0.004513515,0.004513515,49.33330115,0.187212806,,,-9.96298254,0.003993145,0.0001,49.33333333,0,148,74,-10.13364455,-8.906044047,-9.492981262,5.67E-05,4.92E-05,5.55E-05,0.000109035,0,1,147,148,2021-24,2024-16,TRUE,11.06595093,360,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1960,2,120,0.001203188,-9.193841955,,,,0.184475454,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-9.618832006,-8.828889152,-9.192610158,9.65E-05,0.000131659,0.000119933,0.000115505,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1960,2,149,0.001203188,-9.305718424,0.001259304,0.001259304,6456.527166,0.199418351,,,-9.589831376,-0.074051085,0.001,49.33333333,0,148,74,-9.854227278,-8.828889152,-9.212530197,6.13E-05,5.69E-05,0.000119933,0.000115505,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1960,2,149,0.001203188,-9.358377619,0.003408251,2.275288873,-78277.35756,,invalid parameters from LM slope7 fit,,-9.589831376,-0.074051085,0.001,49.33333333,0,148,74,-9.854227278,-8.828889152,-9.212530197,6.13E-05,5.69E-05,0.000119933,0.000115505,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1960,2,134,0.001203188,-8.972130239,-0.010179144,0.002896775,43.97020353,0.18259863,,,-9.046379566,-0.004562001,0.00981858,44.33333333,0,148,74,-9.854227278,-8.828889152,-9.212530197,6.13E-05,5.69E-05,0.000119933,0.000115505,0,1,147,148,2021-24,2024-16,TRUE,10.10026151,775,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1970,0,120,-0.001372256,-9.773762709,,,,0.163123265,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-10.17498894,-9.403040915,-9.777250181,5.71E-05,8.05E-05,4.72E-05,5.75E-05,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1970,0,149,-0.001372256,-9.619750032,-0.002460682,0.278267875,18440.16603,0.177820534,,,-9.725904409,-0.195690516,0.249849633,49.33333333,0,148,74,-10.17498894,-9.200408605,-9.746187987,6.57E-05,5.41E-05,4.72E-05,5.75E-05,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1970,0,149,-0.001372256,-9.625296606,-0.001944193,-0.001979766,-31.27051013,,invalid parameters from LM slope7 fit,,-9.725904409,-0.195690516,0.249849633,49.33333333,0,148,74,-10.17498894,-9.200408605,-9.746187987,6.57E-05,5.41E-05,4.72E-05,5.75E-05,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1970,0,149,-0.001372256,-9.645804512,-0.001418792,-0.001418785,49.33332981,0.178356781,,,-9.663441635,0.000622426,0.00013546,49.33333333,0,148,74,-10.17498894,-9.200408605,-9.746187987,6.57E-05,5.41E-05,4.72E-05,5.75E-05,0,1,147,148,2021-24,2024-16,TRUE,10.58985009,345,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1970,1,120,0.00260229,-10.50752183,,,,0.263537302,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-11.50814262,-10.02140391,-10.53217202,2.15E-05,1.86E-05,1.00E-05,2.01E-05,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1970,1,149,0.00260229,-10.51341472,-27.81112118,0.004046819,0.014344881,0.263070701,,,-11.02842508,-0.546527977,0.320550487,49.33333333,0,148,74,-11.51191781,-10.02140391,-10.6102775,2.72E-05,1.57E-05,1.00E-05,2.01E-05,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm,1970,1,149,0.00260229,-11.05342357,0.010132755,-1.5128841,18153.57244,0.255867017,,,-11.02842508,-0.546527977,0.320550487,49.33333333,0,148,74,-11.51191781,-10.02140391,-10.6102775,2.72E-05,1.57E-05,1.00E-05,2.01E-05,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1970,1,149,0.00260229,-10.86004986,0.003812328,0.003812328,49.33331043,0.267062118,,,-11.0242534,0.003939703,0.0001,49.33333333,0,148,74,-11.51191781,-10.02140391,-10.6102775,2.72E-05,1.57E-05,1.00E-05,2.01E-05,0,1,147,148,2021-24,2024-16,FALSE,14.79033324,350,11,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1970,2,120,0.001131395,-10.08945887,,,,0.294829879,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-11.13433108,-9.460739103,-10.14139294,3.89E-05,3.89E-05,1.95E-05,4.88E-05,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1970,2,149,0.001131395,-10.25554819,0.001267609,0.001267609,1742.870399,0.30908386,,,-10.81066166,-1.098602586,1.276974221,49.33333333,0,148,74,-11.54307632,-9.460739103,-10.16174523,2.91E-05,9.70E-06,1.95E-05,4.88E-05,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm,1970,2,149,0.001131395,-10.93602372,0.250655697,0.000583755,2.994258475,0.298310724,,,-10.81066166,-1.098602586,1.276974221,49.33333333,0,148,74,-11.54307632,-9.460739103,-10.16174523,2.91E-05,9.70E-06,1.95E-05,4.88E-05,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1970,2,134,0.001131395,-10.17787347,0.000988062,0.001072413,44.33333247,0.299963038,,,-10.20619604,0.00084816,0.0001,44.33333333,0,148,74,-11.54307632,-9.460739103,-10.16174523,2.91E-05,9.70E-06,1.95E-05,4.88E-05,0,1,147,148,2021-24,2024-16,TRUE,14.96045507,355,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1980,0,120,2.14E-05,-10.79102094,,,,0.235233333,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-11.42774272,-10.19041006,-10.78893208,2.66E-05,1.81E-05,1.94E-05,1.82E-05,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1980,0,149,2.14E-05,-10.72605672,-0.000649941,-0.000649941,0.001465085,0.234066687,,,-10.86549691,0.2076587,0.001,49.33333333,0,148,74,-11.42774272,-10.19041006,-10.77415236,1.57E-05,1.93E-05,1.94E-05,1.82E-05,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm,1980,0,149,2.14E-05,-10.74359195,6.65E-05,-0.146121367,15054.7899,0.233929888,,,-10.86549691,0.2076587,0.001,49.33333333,0,148,74,-11.42774272,-10.19041006,-10.77415236,1.57E-05,1.93E-05,1.94E-05,1.82E-05,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1980,0,149,2.14E-05,-10.77990162,-0.000340819,6.48E-05,49.32872716,0.236018931,,,-10.74436502,-0.000649941,0.0001,49.33333333,0,148,74,-11.42774272,-10.19041006,-10.77415236,1.57E-05,1.93E-05,1.94E-05,1.82E-05,0,1,147,148,2021-24,2024-16,TRUE,13.82479036,540,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1980,1,120,0.005324288,-11.38934169,,,,0.602076325,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-12.89044897,-10.49195833,-11.52107211,1.51E-05,1.01E-05,5.05E-06,2.27E-05,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1980,1,146,0.005324288,-11.79210651,-0.743440684,0.003545329,0.008486001,0.547333353,,,-11.69620408,7.56E-06,0.752045024,48.33333333,0,145,72.5,-12.89064315,-10.49195833,-11.54136564,7.56E-06,7.56E-06,5.05E-06,2.27E-05,0,1,144,145,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm,1980,1,146,0.005324288,-11.62344864,-0.010449884,0.004949435,21.08698041,0.545348168,,,-11.69620408,7.56E-06,0.752045024,48.33333333,0,145,72.5,-12.89064315,-10.49195833,-11.54136564,7.56E-06,7.56E-06,5.05E-06,2.27E-05,0,1,144,145,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1980,1,146,0.005324288,-11.67134128,0.002752731,0.004157366,49.33333134,0.563517118,,,-11.66174717,0.003484857,0.0001,49.33333333,0,148,75.15753425,-12.89064315,-10.49195833,-11.54136564,7.56E-06,7.56E-06,5.05E-06,2.27E-05,0,1,147,148,2021-24,2024-16,TRUE,30.43174108,335,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1980,2,112,2.12E-05,-10.95510319,,,,0.580656034,linear_fit_t_mean=74.000000,,,,,,29,148,89.41964286,-11.64936014,-9.569438627,-10.83015397,2.62E-05,1.74E-05,8.74E-06,2.62E-05,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1980,2,137,2.12E-05,-10.74184128,-0.001169354,-0.001169353,0.229252002,0.557542094,,,-10.82186317,-0.693138463,0.895888507,45.33333333,0,136,68,-11.65017992,-9.569438627,-10.82135576,1.74E-05,8.72E-06,8.74E-06,2.62E-05,0,1,135,136,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm,1980,2,137,2.12E-05,-10.95925246,0.022148466,-0.002377719,13.61881936,0.555301959,,,-10.82186317,-0.693138463,0.895888507,45.33333333,0,136,68,-11.65017992,-9.569438627,-10.82135576,1.74E-05,8.72E-06,8.74E-06,2.62E-05,0,1,135,136,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1980,2,125,2.12E-05,-9.867301981,-0.039486708,0.008474352,43.99615983,0.57335891,,,-10.51293643,-0.00691134,0.003438274,44,0,148,75.82481752,-11.65017992,-9.569438627,-10.82135576,1.74E-05,8.72E-06,8.74E-06,2.62E-05,0,1,147,148,2021-24,2024-16,TRUE,28.88850133,885,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1990,0,120,9.74E-06,-11.59263759,,,,0.362571836,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-12.57400087,-10.96379204,-11.6466755,1.15E-05,6.92E-06,6.93E-06,5.77E-06,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1990,0,149,9.74E-06,-11.70263691,0.000474924,0.000474924,1.342664105,0.361464456,,,-11.84598382,-0.405460495,0.660879658,49.33333333,0,148,74,-12.57416351,-10.96379204,-11.66749296,6.92E-06,4.61E-06,6.93E-06,5.77E-06,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm,1990,0,149,9.74E-06,-11.90388241,0.00869137,-5.781310488,52102.10671,0.349611857,,,-11.84598382,-0.405460495,0.660879658,49.33333333,0,148,74,-12.57416351,-10.96379204,-11.66749296,6.92E-06,4.61E-06,6.93E-06,5.77E-06,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1990,0,149,9.74E-06,-11.73986099,0.001180624,0.001180624,49.33332409,0.363046605,,,-11.83112254,0.000474918,0.0001,49.33333333,0,148,74,-12.57416351,-10.96379204,-11.66749296,6.92E-06,4.61E-06,6.93E-06,5.77E-06,0,1,147,148,2021-24,2024-16,TRUE,20.66349312,395,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1990,1,90,9.32E-06,-11.83724779,,,,0.593463786,linear_fit_t_mean=74.000000,,,,,,29,148,88.98888889,-11.83780939,-10.22759075,-11.44768487,7.23E-06,1.45E-05,1.45E-05,1.45E-05,29,30,146,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,1990,1,103,9.32E-06,-11.53652351,0.001436102,0.001436441,0.040651068,0.435270806,,,-11.60688075,7.23E-06,0.346580832,34,0,102,51,-11.83793945,-10.22759075,-11.46328487,7.23E-06,7.23E-06,1.45E-05,1.45E-05,0,1,101,102,2021-28,2024-16,,,,,,,,,
2021_24,slope7_lm,1990,1,103,9.32E-06,-11.68824274,0.010449288,-4.750786599,26914.77833,0.429639004,,,-11.60688075,7.23E-06,0.346580832,34,0,102,51,-11.83793945,-10.22759075,-11.46328487,7.23E-06,7.23E-06,1.45E-05,1.45E-05,0,1,101,102,2021-28,2024-16,,,,,,,,,
2021_24,slope8,1990,1,103,9.32E-06,-11.83798832,7.46E-06,9.08E-06,48.00000336,0.575466535,,,-11.70354745,0.001115477,0.0001,48,4,148,79.69902913,-11.83793945,-10.22759075,-11.46328487,7.23E-06,7.23E-06,1.45E-05,1.45E-05,4,6,146,148,2021-28,2024-16,TRUE,19.26860512,645,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,1990,2,79,1.76E-05,-11.13806144,,,,0.578785319,linear_fit_t_mean=74.000000,,,,,,30,148,86.12658228,-11.13904623,-9.751821284,-10.77096347,1.45E-05,1.45E-05,4.37E-05,2.91E-05,30,31,147,148,2022-02,2024-16,,,,,,,,,
2021_24,slope7_success,1990,2,99,1.76E-05,-10.83740624,-0.001616243,1.446983325,18121.25645,0.434108501,,,-10.90839918,1.45E-05,0.346595462,32.66666667,0,98,49,-11.13946762,-9.751821284,-10.7881678,1.45E-05,1.45E-05,4.37E-05,2.91E-05,0,1,97,98,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm_invalid_params,1990,2,99,1.76E-05,-10.84597013,0.000198201,0.00016811,-14.90335951,,invalid parameters from LM slope7 fit,,-10.90839918,1.45E-05,0.346595462,32.66666667,0,98,49,-11.13946762,-9.751821284,-10.7881678,1.45E-05,1.45E-05,4.37E-05,2.91E-05,0,1,97,98,2021-24,2024-16,,,,,,,,,
2021_24,slope8,1990,2,91,1.76E-05,-10.59801557,-0.028330612,0.013904836,44.33325173,0.49574817,,,-10.9962688,0.00713714,0.000204342,44.33333333,0,148,71.75757576,-11.13946762,-9.751821284,-10.7881678,1.45E-05,1.45E-05,4.37E-05,2.91E-05,0,1,147,148,2021-24,2024-16,TRUE,15.8575949,645,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2021_24,linear,2000,0,120,4.48E-06,-12.40062902,,,,0.500591069,linear_fit_t_mean=74.000000,,,,,,29,148,88.5,-13.78718413,-11.38924873,-12.3644507,2.06E-06,6.17E-06,4.12E-06,4.12E-06,29,30,147,148,2022-01,2024-16,,,,,,,,,
2021_24,slope7_success,2000,0,149,4.48E-06,-12.47949298,0.000911818,0.000911839,0.003852657,0.532049445,,,-12.5577116,0.693151295,0.001,49.33333333,0,148,74,-13.78732608,-11.38924873,-12.41206014,2.06E-06,4.11E-06,4.12E-06,4.12E-06,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope7_lm,2000,0,149,4.48E-06,-12.66389457,0.008434406,-10.04723028,98894.31339,0.525317088,,,-12.5577116,0.693151295,0.001,49.33333333,0,148,74,-13.78732608,-11.38924873,-12.41206014,2.06E-06,4.11E-06,4.12E-06,4.12E-06,0,1,147,148,2021-24,2024-16,,,,,,,,,
2021_24,slope8,2000,0,149,4.48E-06,-12.40105449,4.74E-06,4.74E-06,49.33329931,0.533604146,,,-12.77539182,0.000913497,0.0001,49.33333333,0,148,74,-13.78732608,-11.38924873,-12.41206014,2.06E-06,4.11E-06,4.12E-06,4.12E-06,0,1,147,148,2021-24,2024-16,FALSE,30.03550571,545,30,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
